name,author,narrator,time,releasedate,language,stars,price
Issued to the Bride: One Navy SEAL,Cora Seton,Wendy Tremont King,534,2017-11-28,English,4.46,891
Disavowed,Kaylea Cross,Jeffrey Kafer,495,2017-12-19,English,4.46,668
Defenseless,Elizabeth Dyer,Aiden Snow,657,2017-01-12,English,4.46,539
Keep the Home Fires Burning,S.Block,Leanne Best,251,2017-03-11,English,4.46,398
Catalyst,Rachel Grant,Greg Tremblay,684,2017-11-21,English,4.46,836
Wrangler's Challenge,Lindsay Mc Kenna,Johanna Parker,534,2017-10-31,English,4.46,820
Targeted,Kaylea Cross,Jeffrey Kafer,7,2017-12-19,English,4.46,668
A Thousand Letters,Staci Hart,"Lance Greenfield, Susannah Jones",563,2017-03-10,English,4.46,668
Hot Pursuit,Julie Ann Walker,Emily Beresford,599,2017-03-10,English,4.46,"1,172"
Unbound Pursuit,Lindsay Mc Kenna,Johanna Parker,287,2017-09-26,English,4.46,891
Mating Needs,Milly Taiden,"Tyler Donne, Tess Irondale",375,2017-10-17,English,4.46,668
El amante japonés [The Japanese Lover],Rani Manicka,Alicia Laorden,825,2017-09-26,Spanish,4.46,883
Secret Dream,Lindsay Mc Kenna,Johanna Parker,232,2017-05-09,English,4.46,773
Seeking Vengeance,Abbie Zanders,Aiden Snow,432,2017-05-16,English,4.46,820
The Bomb Girls' Secrets,Daisy Styles,Anne Dover,647,2017-06-04,English,4.46,558
Marked,Kaylea Cross,Jeffrey Kafer,337,2017-12-19,English,4.46,668
Wind River Cowboy,Lindsay Mc Kenna,Johanna Parker,652,2017-03-28,English,4.46,938
Her Firefighter SEAL,Anne Marsh,Noah Michael Levine,293,2017-07-03,English,4.46,501
One Hot SEAL,Anne Marsh,Noah Michael Levine,132,2017-07-03,English,4.46,233
Sweet Burn,Anne Marsh,Noah Michael Levine,378,2017-07-03,English,4.46,668
Hell or High Water,Alexi Lawless,"Aaron Roberts, Kimberly Roelle, Alex Ross,",709,2017-03-14,English,4.46,836
Sweet for a SEAL,Anne Marsh,"Brian Rodgers, Serena St.Clair",376,2016-12-16,English,4.46,668
Real Good Love,Meghan March,"Elena Wolfe, Sebastian York",331,2017-01-17,English,5.0,702
Ready to Roll,Suzanne Brockmann,"Patrick Lawlor, Melanie Ewbank",368,2016-12-27,English,4.46,702
Turbulent Waters,Melody Anne,Teri Clark Linden,515,2017-07-02,English,3.0,352
Do or Die,Suzanne Brockmann,"Patrick Lawlor, Melanie Ewbank",1168,2014-04-02,English,4.46,937
Reign,Roxie Noir,"Lidia Dornet, Will Thorne",538,2017-07-02,English,4.46,"1,008"
Street Game,Christine Feehan,Tom Stechschulte,805,2010-01-27,English,4.46,702
Still Her SEAL,Anne Marsh,"Brian Rogers, Serena St.Clair",385,2016-12-16,English,4.46,668
Predatory Game,Christine Feehan,Tom Stechschulte,766,2009-07-07,English,4.46,694
Her One Best SEAL,Anne Marsh,Brian Rodgers,321,2016-12-16,English,4.46,668
One to Hold,Tia Louise,"Lucy Rivers, Christian Fox",318,2014-09-15,English,4.46,820
Home Fire Inferno,Suzanne Brockmann,"Patrick Lawlor, Melanie Ewbank",89,2017-01-17,English,4.46,468
Mind Game,Christine Feehan,Tom Stechschulte,839,2007-04-01,English,4.46,"1,054"
Crome (German edition),Inka Loreen Minden,Sandra Becker,424,2020-05-06,German,4.46,334
Jax (German version),Inka Loreen Minden,Sandra Becker,429,2019-12-27,German,4.46,334
A Perfect Weakness,Jennifer A.Davids,Gwyn Olson,481,2019-07-05,English,4.46,608
Judd's Vow,Kaylie Newell,Rebecca Gibel,352,2019-07-02,English,4.46,517
The Price of Valor,Susan May Warren,Cynthia Farrell,683,2020-06-10,English,4.46,938
Defending Chloe,Susan Stoker,Stella Bloom,527,2018-04-12,English,5.0,502
Reckless,Marlie May,"Melissa Barr, Paul Brion",475,2020-07-28,English,4.46,586
Without a Trace,RJScott,Sean Crisden,423,2020-11-08,English,4.46,586
Execution Style,Lani Lynn Vale,"Mason Lloyd, Kendall Taylor",391,2019-06-08,English,4.46,586
Double Tap,Lani Lynn Vale,"CJBloom, Jeremy York",368,2019-04-30,English,4.46,586
Boomtown,Lani Lynn Vale,"Mason Lloyd, Stephanie Rose",458,2019-04-06,English,4.46,586
Heartbreak Warfare,"Heather M.Orgeron, Kate Stewart","Tracy Marks, Aaron Shedlock",662,2019-04-30,English,4.46,703
Halo,R.C.Stephens,"Stephen Dexter, Carly Robins",591,2019-02-28,English,4.46,703
Coming Home,Julie Trettel,"Joe Hempel, Carly Robins",376,2019-12-19,English,4.46,586
A Hero's Home,Tessa Layne,Troy Duran,273,2019-02-04,English,4.46,469
A Hero's Haven,Tessa Layne,Troy Duran,389,2019-12-03,English,4.46,586
A Hero's Heart,Tessa Layne,Troy Duran,414,2019-02-19,English,4.46,586
Bring Down the Stars,Emma Scott,"Teddy Hamilton, Caitlin Kelly",558,2019-06-08,English,4.46,586
A SEAL’s Desire,Cora Seton,Noah Michael Levine,367,2019-01-10,English,4.46,586
A SEAL’s Devotion,Cora Seton,Noah Michael Levine,408,2019-10-15,English,4.46,586
A SEAL’s Pledge,Cora Seton,Noah Michael Levine,432,2019-07-16,English,4.46,586
A SEAL’s Oath,Cora Seton,Noah Michael Levine,463,2019-04-23,English,4.46,586
Fractured Honor,Kaylea Cross,Jeffrey Kafer,431,2019-06-05,English,4.46,"1,172"
Her Lost Love,Jina Bacarr,Laurel Lefkow,538,2019-10-10,English,4.46,569
Great and Precious Things,Rebecca Yarros,"Carly Robins, Eric Michael Summerer",730,2020-07-31,English,4.46,703
Outcast,Kristin Coley,"Chris Chambers, Sarah Puckett",449,2020-11-08,English,4.46,586
My Hero,Julie Capulet,"Alexander Cendese, Meg Sylvan",219,2020-06-30,English,4.46,469
Midnight Quest,Lisa Marie Rice,Jillian Macie,387,2020-05-26,English,4.46,586
Delivered with a Kiss,Marie Harte,Emily Beresford,494,2020-03-31,English,4.46,"1,172"
The Green Triangle,Rachel Homard,Hillary Huber,559,2020-09-22,English,4.46,"1,172"
Imperfect Heart,Tarina Deaton,Hayden Bishop,343,2019-08-20,English,4.46,586
Locked-Down Heart,Tarina Deaton,Hayden Bishop,500,2019-07-16,English,4.46,586
In the Dog House,Traci Hall,Lauren Ezzo,439,2019-02-10,English,4.46,468
Unit 78: Rescued,"Mina Carter, Evangeline Anderson",Mackenzie Cartwright,282,2019-08-11,English,4.46,468
Shelby's Secret,Kori David,Corrie Aster,371,2016-09-14,English,4.46,468
Issued to the Bride One Soldier,Cora Seton,Wendy Tremont King,594,2018-08-21,English,5.0,586
Rescuing Gracelynn,Anna Blakely,Virginia Rose,578,2020-03-17,English,4.46,586
Rescuing Broken,Gina Azzi,"Madeleine Dauer, Noah Michael Levine",468,2019-10-12,English,4.46,586
"Commander in Briefs Series 2, Gorgeous",Kristy Marie,"Amelie Griffin, Nelson Hobbs",672,2020-10-03,English,4.46,703
Michael,Abbie Zanders,"CJBloom, Tor Thom",334,2020-07-31,English,4.46,586
Deadly Target,Laurie Roma,Jillian Macie,587,2019-12-31,English,4.46,703
SEAL’S Spitfire (Special Forces: Operation Alpha),Lynne St.James,Emma Wilder,316,2020-01-28,English,4.46,586
Her Steadfast Hero & Her Devoted Hero,Caitlyn O'Leary,Aiden Snow,518,2019-07-24,English,4.46,586
Morgan's Rescue,Lindsay Mc Kenna,Johanna Parker,485,2020-01-21,English,4.46,586
Morgan's Son,Lindsay Mc Kenna,Johanna Parker,538,2019-12-31,English,4.46,586
Morgan's Wife,Lindsay Mc Kenna,Johanna Parker,557,2019-12-19,English,4.46,586
Office Mate,Katie Ashley,"Brandon Utah, Stephanie Wyles",552,2019-11-06,English,4.46,586
The Enemy Between Us,Melinda Sue Sanchez,Noah Wall,644,2020-07-08,English,4.46,773
Flying in Love,Chalon Linton,Noah Wall,386,2020-08-06,English,4.46,516
Disavowed,Tee O'Fallon,Samantha Prescott,632,2019-11-19,English,4.46,703
A Man to Hold on To,Marilyn Pappano,Loretta Rawlins,669,2014-02-25,English,4.46,500
A Hero to Come Home To,Marilyn Pappano,Loretta Rawlins,687,2014-04-02,English,4.46,500
A Promise of Forever,Marilyn Pappano,Loretta Rawlins,590,2015-07-07,English,4.46,500
North to You,Tif Marcelo,"Lola James, Gomez Pugh",546,2020-01-21,English,4.46,820
Black Wind,F.Paul Wilson,Brian Nishii,1324,2020-03-17,English,4.46,"1,054"
Le Cœur traître de Razor [Razor's Traitorous Heart],S.E.Smith,Hope Newhouse,495,2019-07-24,French,4.46,820
The Protective Warrior,Cami Checketts,Paul Woodson,306,2019-11-26,English,4.46,702
The Tough Warrior,Cami Checketts,Stephen Dexter,342,2019-12-11,English,4.46,702
The Long Flight Home,Alan Hlad,Roger May,730,2019-06-25,English,4.46,"1,063"
One Night with a Hero,Laura Kaye,Rachel Fulginiti,422,2017-07-17,English,4.46,670
Wrecked,JBSalsbury,"Bunny Warren, Matthew Holland",614,2017-07-18,English,4.46,500
Her Forbidden Hero,Laura Kaye,Rachel Fulginiti,386,2017-06-29,English,4.46,670
El casamiento engañoso [The Misleading Marriage],Miguelde Cervantes,Chema Agulló,29,2017-06-15,Spanish,4.46,153
Real Good Man,Meghan March,"Elena Wolfe, Sebastian York",317,2017-06-01,English,4.46,702
Power Game,Christine Feehan,Jim Frangione,746,2017-01-24,English,4.46,938
Born Wild,Julie Ann Walker,Abby Craden,616,2017-01-25,English,4.46,938
It's In His Arms,Shelly Alexander,Cris Dukehart,559,2017-03-01,English,4.46,352
To Tempt a Viking,Michelle Willingham,Deirdre O'Connell,485,2016-12-30,English,4.46,820
Secret défense d'aimer 1,Axelle Auclair,Ingrid Donnadieu,614,2021-07-01,French,4.46,755
Scooter,Marie James,"Kasha Kensington, Aaron Shedlock",427,2021-05-01,English,4.46,586
Cocky Corporal,"April Canavan, Hero Club","Aaron Shedlock, Kathryn Lynhurst",307,2021-03-01,English,4.46,668
Christmas with the Ops Room Girls,Vicki Beeby,Eleanor Yates,537,2021-12-01,English,4.46,930
Fearless,Chelle Bliss,"Jason Clarke, Vanessa Edwin",238,2021-05-01,English,4.46,469
Every Promise You Made,J.E.Parker,"Curt Bonnem, Meghan Kelly",796,2021-05-01,English,4.46,703
Like You Want It,Jillian Liota,"Mia Madison, Wayne Mitchell",595,2021-12-01,English,4.46,586
Finding His Mark,Brittney Sahin,"Jeffrey Kafer, Heather Costa",385,2020-10-02,English,4.46,668
Al otro lado de la pared,Laura Nuño,Aidadela Cruz,7,2020-08-12,Spanish,4.46,200
Fighting Temptation,K.C.Lynn,"Callie Dalton, Teddy Hamilton",705,2018-07-18,English,4.46,703
Finally Free,Riley Edwards,"C.J.Bloom, Troy Duran",229,2019-08-27,English,5.0,469
Quadruple Duty: A Military Reverse Harem Romance,Krista Wolf,"Melissa Barr, Tristan James",498,2019-02-28,English,4.46,586
Her Wicked Hero,Caitlyn O'Leary,Aiden Snow,380,2019-10-09,English,4.46,586
Her Passionate Hero,Caitlyn O'Leary,Aiden Snow,417,2019-08-20,English,4.46,586
Long Live the Beautiful Hearts,Emma Scott,"Teddy Hamilton, Caitlin Kelly",564,2019-08-27,English,4.46,586
Guilty Sin,Chelle Bliss,"Samantha Cook, Kitty Bang, Alexander Cendese",455,2018-10-16,English,4.46,668
Mastered,Angel Payne,Aiden Snow,777,2018-05-15,English,4.46,"1,005"
Hot,Angel Payne,Aiden Snow,758,2018-02-20,English,4.46,"1,005"
Wet,Angel Payne,Aiden Snow,716,2018-02-20,English,4.46,"1,005"
Cuffed,Angel Payne,Aiden Snow,751,2017-12-19,English,4.46,"1,005"
Saved,Angel Payne,Aiden Snow,555,2017-12-19,English,4.46,670
Coal,"Chelsea Camaron, Jessie Lane","Lidia Dornet, Aiden Snow",342,2017-09-26,English,4.46,820
The Trouble with Hating You,Sajni Patel,Soneela Nankani,646,2020-12-05,English,4.5,500
Kiss to Forget,Anna B.Doe,"Raquel Beattie, Troy Duran",678,2021-10-26,English,4.46,703
A Holly Jolly Diwali,Sonya Lalli,Richa Moorjani,432,2021-05-10,English,4.46,879
Black Thorns,Rina Kent,"Teddy Hamilton, Rose Dioro, Jacob Morgan",525,2021-08-07,English,5.0,668
Meet Me in Madrid,Verity Lowell,Bianca Drew,544,2022-11-01,English,4.46,703
I'm So (Not) Over You,Kosoko Jackson,Timothy Bell Reese,654,2022-02-22,English,4.46,"1,005"
Embers,"AJSherwood, Jocelynn Drake",Joel Leslie,722,2022-01-25,English,4.46,"1,340"
Such a Fun Age (German edition),Kiley Reid,Britta Steffenhagen,564,2021-03-05,German,4.46,703
New to the Life,Zenithra Black,Tony Isabella,269,2022-02-15,English,4.46,586
Right of First Refusal,Dahlia Adler,Samantha Summers,530,2022-08-02,English,4.46,492
Mom Jeans and Other Mistakes,Alexa Martin,"Nicole Lewis, Jessica Almasy",702,2021-07-09,English,4.46,"1,131"
Love Me I'm Your Princess,Laura Burton,Shaina Summerville,271,2022-11-01,English,4.46,469
His Grumpy Childhood Friend,Jackie Lau,Emily Woo Zeller,395,2021-12-28,English,4.46,586
The Cowboy Says I Do,Sinclair Jayne,CJBloom,422,2021-11-30,English,4.46,703
Two Houses,Suleena Bibra,Jeed Saddy,571,2021-11-23,English,4.46,703
A Royal Disaster,Jennifer Bonds,Sofia Willingham,546,2021-11-23,English,4.46,586
Her Big City Neighbor,Jackie Lau,Emily Woo Zeller,421,2021-11-23,English,4.46,586
Breakers,Bea Paige,"Kylie Stewart, Joel Froomkin",669,2021-07-12,English,4.46,"1,172"
Hot for You,Marie Harte,Tatiana Sokolov,584,2021-12-28,English,4.46,"1,172"
Digging Up Love,Chandra Blumberg,"Keylor Leigh, Amir Abdullah",614,2022-01-01,English,4.46,"1,008"
The Love Con,Seressia Glass,Zenzi Williams,576,2021-12-14,English,4.46,"1,005"
The Princess Trap: An Interracial Romance,Talia Hibbert,Cornell Collins,489,2019-07-05,English,4.46,586
La importancia de llamarse Sweetie,Sandhya Menon,"Alan Bochm, Marysol Cantú",711,2022-01-21,Spanish,4.46,844
Burning for Love,Evangeline Anderson,Mackenzie Cartwright,611,2022-01-17,English,4.46,468
Anchored Hearts,Priscilla Oliveras,Raquel Beattie,775,2022-01-25,English,4.46,586
Break of Day,Andie J.Christopher,Ramona Master,426,2022-01-18,English,4.46,586
The Fighter,Bianca Laveau,"Samantha Brentmoor, Lee Samuels",298,2022-01-19,English,4.46,586
The Rulebreaker,Claire Contreras,"Trei Taylor, Henry Cevallos",293,2022-01-18,English,4.46,"1,005"
Something So Sweet,Joy Avery,"Inger Tudor, Pierre Brooks",663,2022-01-18,English,4.46,"1,008"
Sun of a Beach,Mia Sosa,"Valentina Ortiz, Sean Crisden",134,2021-08-04,English,3.5,501
My Professor,Shanora Williams,"Jameson Adams, Lynn Wright",222,2021-12-11,English,4.46,469
Zitronenduft und italienische Küsse,Anne Lay,Gela Brüggemann,516,2021-08-10,German,4.46,434
Great White,M.Never,"Gomez Pugh, Mel Schaffer",391,2021-05-10,English,4.46,668
The Inn on Sweetbriar Lane,Jeannie Chin,"Katy Tang, Zachary Webber",593,2021-09-28,English,4.46,500
Lyrical,Bea Paige,"Kylie Stewart, Joel Froomkin",613,2021-12-10,English,4.46,"1,172"
Second Chances,D.A.Young,Mari,436,2021-09-28,English,4.46,586
Killer Charm,Avery Flynn,Wesleigh Siobhan,346,2021-09-28,English,4.46,586
The Tycoon's Socialite Bride,Tracey Livesay,Bianca Drew,413,2021-09-28,English,4.46,586
Andre,Jayce Ellis,"Tony Isabella, Pierre Brooks",547,2021-09-21,English,4.46,820
Wenn deine Hand mich hält,"Alisha Rai, Nicole Hölsken-Übersetzer","Franka Böhm, Lukas Nowak",687,2021-10-09,German,4.46,468
Te espero entre el sol y la luna,"Asha Miró, Pere Cordón","Mireia Chambó,Álvaro Esteve, Aram Delhom,",842,2021-09-09,Spanish,4.46,844
The Last Piece of His Heart,Emma Scott,"Teddy Hamilton, Morae Brehon",836,2021-09-28,English,4.46,"1,172"
The Dare,Natalie Wrye,"Tatiana Sokolov, Tristan Josiah",352,2021-09-09,English,4.46,"1,172"
Return to Sweetheart Lake,Evelyn Jordan,"Will Damron, Robin Eller",593,2021-09-11,English,4.46,"1,172"
Jeremiah,Jayce Ellis,"Ace Bentley, Jameson Adams",526,2021-08-24,English,4.46,820
It Takes Heart,Tif Marcelo,"Joy Regullano, Reuben Uy",614,2021-10-08,English,4.46,"1,008"
An Acquired Taste,Kelly Cain,Deanna Anthony,502,2021-12-10,English,4.46,"1,172"
Seduced by Moonlight,Kenya Wright,"J.F.Harding, Wesleigh Siobhan",444,2021-03-08,English,4.46,586
Freestyle,Bea Paige,"Joel Froomkin, Kylie Stewart",570,2021-08-24,English,4.46,"1,172"
Takeover,Evelyn Sola,"Troy Duran, Dorothy Ramsay",676,2022-03-15,English,4.46,703
Kamila Knows Best,Farah Heron,Soneela Nankani,651,2022-08-03,English,4.46,500
A Tasty Dish,Kelly Cain,Deanna Anthony,503,2022-08-03,English,4.46,"1,172"
New Girl In The City,Rebel Carter,Elena Sanz,455,2022-02-23,English,4.46,434
The Way Beyond,Eliana West,Zuzu Robinson,530,2022-02-28,English,4.46,586
Grzecherezada,Karina Obara,Iwona Karlicka,371,2022-02-15,Polish,4.46,133
Practicing at Loving You,Christine Gray,"Jameson Adams, Nola Vance",195,2022-02-22,English,4.46,469
Make You Love Me,Lilith Mc Call,"Jameson Adams, Tamika Simone",308,2022-02-15,English,4.46,703
Blue Seoul Nights (German edition),Kara Atkin,Carolin Sophie Göbel,785,2022-02-26,German,4.46,468
Tanaka Rain,Kenya Clark,"Sable Lyn, Gene Roberson",269,2022-02-16,English,4.46,586
The Suite Spot,Trish Doller,Sarah Naughton,462,2022-08-03,English,4.46,134
That Kind of Guy,Talia Hibbert,Rupert Channing,456,2019-06-25,English,4.0,668
Butterfly in Frost,Sylvia Day,"Emma Wilder, Joe Arden",288,2019-08-27,English,4.0,670
Billionaire's Burlesque Club (German edition),Rebecca Baker,"Paul Hilliger, Julia Rost",330,2021-07-27,German,4.46,434
The Man Ban,Nicola Marsh,"Candice Moll, Dushan Philips",558,2021-07-27,English,4.46,"1,005"
Wenn dein Blick mich trifft,Alisha Rai,"Franka Böhm, Lukas Nowak",676,2021-07-30,German,4.46,468
"The Ties That Bind Book Three, Part Two",D.A.Young,"J.F.Harding, Mari",1019,2021-03-08,English,4.46,703
Rebel Hard,Nalini Singh,Justine O.Keef,591,2018-02-10,English,4.46,703
Dr. Strange Beard,Penny Reid,"Chris Brinkley, January La Voy",731,2018-08-11,English,3.0,836
Danger's First Kiss,Aleatha Romig,Sarah Mc Ewan,104,2021-02-16,English,4.46,233
Reckless,Lex Martin,"Savannah Peachwood, Stephen Dexter",669,2018-04-24,English,5.0,836
Beyond a Shadow,Alison Kent,Brooke Hayden,478,2022-03-24,English,4.46,516
Ruin Me,D.A.Young,"Sean Crisden, Mari",694,2022-03-29,English,4.46,703
Fiancée à un cheikh,Barbara Mc Mahon,lauregiappiconi,284,2022-03-15,French,4.46,367
Liebesheirat,"Monica Ali, Dorothee Merkel-Übersetzer",Vanida Karun,1187,2022-03-21,German,4.46,"1,005"
Liebesheirat,"Monica Ali, Dorothee Merkel-Übersetzer",Vanida Karun,1075,2022-03-21,German,4.46,602
Gouda Friends,Cathy Yardley,"David Lee Huynh, Jenapher Zheng",559,2022-03-22,English,4.46,844
Sinner,Sierra Simone,"Jacob Morgan, Morae Brehon",597,2018-07-19,English,5.0,668
A Princess in Theory,Alyssa Cole,Karen Chilton,687,2018-12-04,English,4.46,"1,172"
Ruthless Stranger,Maggie Cole,"Sarah Puckett, Zachary Johnson",558,2021-01-04,English,5.0,668
What He Never Knew,Kandi Steiner,"Jason Clarke, Mia Madison",659,2019-11-26,English,4.46,703
Dark,Aleatha Romig,"Alexander Cendese, Sarah Mc Ewan",416,2021-05-01,English,4.46,668
Broody Brit,"Naima Simone, Hero","Will Thorne, Aria Addison",372,2021-06-27,English,4.46,668
Jett,Lisa Lang Blakeney,"Brooke Hayden, Jeremy York",356,2021-06-07,English,4.46,586
The Way Home,Eliana West,Zuzu Robinson,483,2021-06-29,English,4.46,586
Dodging Temptation,Avery Flynn,Sean Crisden,263,2021-06-15,English,4.46,469
Serving Sin,Angelina M.Lopez,Scarlette Hayes,616,2021-06-24,English,4.46,"1,172"
Gluttony,K.Webster,"Amelie Griffin, Alex Kydd",425,2019-12-11,English,4.46,469
Think Twice,Stephanie Rose,"Samantha Cook, Brandon Utah",487,2019-06-28,English,4.46,586
The Conflicted Warrior,Cami Checketts,Stephen Dexter,332,2019-10-09,English,4.46,702
The Krinar's Informant,Charmaine Pauls,Chandra Skyye,381,2019-04-23,English,4.46,586
Rafe: A Buff Male Nanny,Rebekah Weatherspoon,Lacy Laurel,376,2019-02-19,English,5.0,586
Ashwin,Kit Rocha,Tatiana Sokolov,522,2018-10-23,English,4.46,586
Hard Love,Peyton Banks,Lacy Laurel,207,2018-09-10,English,4.46,469
The Genius and the Muse,Elizabeth Hunter,Caroline Shaffer,445,2014-10-11,English,4.46,668
Never Date Your Ex,Jules Barnard,"CJBloom, Zachary Webber",448,2016-01-11,English,4.0,668
Play Boy: A Bad Boy Friends-to-Lovers Romance,Cassie-Ann L.Miller,"Tor Thom, Anastasia Watley",400,2019-05-14,English,4.46,586
Scoring off the Field,Naima Simone,CJBloom,430,2018-11-20,English,4.46,837
Scoring with the Wrong Twin,Naima Simone,C.J.Bloom,390,2018-03-15,English,4.46,670
Old Fashioned,Kandi Steiner,"Jae Delane, De Vante Johnson",604,2020-12-05,English,4.46,836
Whispers and the Roars,KWebster,"Kylie Stewart, Eric Rolon",407,2017-07-31,English,4.46,668
Confusing Hearts,Julie Trettel,"Joe Hempel, Carly Robins",564,2018-08-21,English,4.46,586
Hooked,Elizabeth Hunter,Melissa Moran,439,2019-08-10,English,4.46,586
Make Me Stay II,Amarie Avant,"Chandra Skyye, Tor Thom",724,2019-10-09,English,4.46,703
The Shameless Hour,Sarina Bowen,"Saskia Maarleveld, Nick Podehl",604,2016-06-20,English,5.0,836
Asher Black,Parker S.Huntington,Lacy Laurel,512,2017-10-31,English,4.46,668
Warrior Undone,Jessica Ruben,"CJBloom, Troy Duran",549,2020-07-21,English,4.46,586
The Wedding Affirmation,Bonnie Dee,Natasha Soudek,277,2016-12-29,English,4.46,501
Beautiful Criminal,M.N.Forgy,"Alexander Cendese, Anastasia Watley",318,2020-10-27,English,4.46,586
Last Train to Istanbul,"Ayse Kulin, John WBaker-translator",Sanjiv Jhaveri,729,2013-08-10,English,4.0,603
Not Single for Long,Faleena Hopkins,Patrick Zeller,235,2021-01-06,English,4.46,211
Raven of the Sea,Stacey Reynolds,Justine Eyre,985,2021-01-06,English,4.46,"1,340"
Queen Move,Kennedy Ryan,"Eboni Flowers, Jakobi Diem",777,2020-11-17,English,4.5,820
Fighting the Fire,Laura Kaye,Andi Arndt,392,2021-03-05,English,4.46,668
Another Life,Jodie Chapman,"Oliver Chris, Kristin Atherton",683,2021-01-04,English,4.46,888
